term_code,class_nbr,meeting_seq,component,section_code,days,start_time,end_time,period_raw,room_code,room_name,meeting_dates_raw,instructor,source_snapshot_id,captured_at
2420,5838,4,PRA,-P01,Mo,02:30PM,05:15PM,Mo 02:30PM - 05:15PM,TBA,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Dr. Lipika Alok CHATTERJEE - Dr. SHI Yufei - Dr. TAI Bik Wai - Dr. ZHOU Keary Rui - Ms. NG Yuen Tung - Professor LAM Tai Ning - Professor LEUNG Shui Yee,2026-08-15T01-53-13+08-00-full-term-1,
2420,5838,5,PRA,-P01,Mo,02:30PM,05:15PM,Mo 02:30PM - 05:15PM,TBA,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Dr. Lipika Alok CHATTERJEE - Dr. SHI Yufei - Dr. TAI Bik Wai - Dr. ZHOU Keary Rui - Ms. NG Yuen Tung - Professor LAM Tai Ning - Professor LEUNG Shui Yee,2026-08-15T01-53-13+08-00-full-term-1,
2420,5838,6,TUT,-T01,Mo,01:30PM,02:15PM,Mo 01:30PM - 02:15PM,BMS_601,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Dr. Lipika Alok CHATTERJEE - Dr. SHI Yufei - Dr. TAI Bik Wai - Dr. ZHOU Keary Rui - Ms. NG Yuen Tung - Professor LAM Tai Ning - Professor LEUNG Shui Yee,2026-08-15T01-53-13+08-00-full-term-1,
2420,5838,7,TUT,-T01,Mo,01:30PM,02:15PM,Mo 01:30PM - 02:15PM,BMS_601,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Dr. Lipika Alok CHATTERJEE - Dr. SHI Yufei - Dr. TAI Bik Wai - Dr. ZHOU Keary Rui - Ms. NG Yuen Tung - Professor LAM Tai Ning - Professor LEUNG Shui Yee,2026-08-15T01-53-13+08-00-full-term-1,
2420,8708,1,LEC,-,Th,06:30PM,08:15PM,Th 06:30PM - 08:15PM,ELB_307,,"9/10, 9/17, 9/24",- Mr. LO Shek Ting Kenneth - Mr. WONG Ngai Keung - Professor LAM Tai Ning,2026-08-15T01-53-13+08-00-full-term-1,
2420,8708,2,LEC,-,Th,06:30PM,08:15PM,Th 06:30PM - 08:15PM,ELB_307,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Mr. LO Shek Ting Kenneth - Mr. WONG Ngai Keung - Professor LAM Tai Ning,2026-08-15T01-53-13+08-00-full-term-1,
2420,8708,3,TUT,-T01,Sa,02:30PM,04:15PM,Sa 02:30PM - 04:15PM,ELB_308,,"11/7, 11/14",- Mr. LO Shek Ting Kenneth - Mr. WONG Ngai Keung - Professor LAM Tai Ning,2026-08-15T01-53-13+08-00-full-term-1,
2420,8708,4,TUT,-T01,Sa,02:30PM,03:15PM,Sa 02:30PM - 03:15PM,ELB_308,,11/28,- Mr. LO Shek Ting Kenneth - Mr. WONG Ngai Keung - Professor LAM Tai Ning,2026-08-15T01-53-13+08-00-full-term-1,
2420,9200,1,LEC,-,Mo,10:30AM,01:15PM,Mo 10:30AM - 01:15PM,ELB_206,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Dr. SHI Yufei - Dr. TAI Bik Wai - Dr. YUEN Siu Hong Johnny - Ms. NG Yuen Tung,2026-08-15T01-53-13+08-00-full-term-1,
2420,9200,2,LEC,-,Mo,10:30AM,01:15PM,Mo 10:30AM - 01:15PM,ELB_206,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Dr. SHI Yufei - Dr. TAI Bik Wai - Dr. YUEN Siu Hong Johnny - Ms. NG Yuen Tung,2026-08-15T01-53-13+08-00-full-term-1,
2420,9200,3,TUT,-T01,Mo,10:30AM,01:15PM,Mo 10:30AM - 01:15PM,NRR,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Dr. SHI Yufei - Dr. TAI Bik Wai - Dr. YUEN Siu Hong Johnny - Ms. NG Yuen Tung,2026-08-15T01-53-13+08-00-full-term-1,
2420,9200,4,TUT,-T01,Mo,10:30AM,01:15PM,Mo 10:30AM - 01:15PM,NRR,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Dr. SHI Yufei - Dr. TAI Bik Wai - Dr. YUEN Siu Hong Johnny - Ms. NG Yuen Tung,2026-08-15T01-53-13+08-00-full-term-1,
2420,9200,5,WKS,-W01,Fr,08:30AM,11:15AM,Fr 08:30AM - 11:15AM,MMW_707,,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",- Dr. SHI Yufei - Dr. TAI Bik Wai - Dr. YUEN Siu Hong Johnny - Ms. NG Yuen Tung,2026-08-15T01-53-13+08-00-full-term-1,
2420,7340,1,LEC,-,Mo,09:30AM,10:15AM,Mo 09:30AM - 10:15AM,MMW_707,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Dr. Julia MACEDO ROSA - Dr. LEE Chui Ping - Dr. SEE Christopher Yew Hong - Dr. TAI Bik Wai - Dr. YUEN Siu Hong Johnny - Dr. ZHOU Keary Rui - Professor LAM Tai Ning - Professor YOU Hoi Sze Joyce,2026-08-15T01-53-13+08-00-full-term-1,
2420,7340,2,LEC,-,Mo,09:30AM,10:15AM,Mo 09:30AM - 10:15AM,MMW_707,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Dr. Julia MACEDO ROSA - Dr. LEE Chui Ping - Dr. SEE Christopher Yew Hong - Dr. TAI Bik Wai - Dr. YUEN Siu Hong Johnny - Dr. ZHOU Keary Rui - Professor LAM Tai Ning - Professor YOU Hoi Sze Joyce,2026-08-15T01-53-13+08-00-full-term-1,
2420,7340,3,LEC,-,Tu,11:30AM,12:15PM,Tu 11:30AM - 12:15PM,LHC_G04,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Dr. Julia MACEDO ROSA - Dr. LEE Chui Ping - Dr. SEE Christopher Yew Hong - Dr. TAI Bik Wai - Dr. YUEN Siu Hong Johnny - Dr. ZHOU Keary Rui - Professor LAM Tai Ning - Professor YOU Hoi Sze Joyce,2026-08-15T01-53-13+08-00-full-term-1,
2420,7340,4,LEC,-,We,01:30PM,05:15PM,We 01:30PM - 05:15PM,SC_LG23,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Dr. Julia MACEDO ROSA - Dr. LEE Chui Ping - Dr. SEE Christopher Yew Hong - Dr. TAI Bik Wai - Dr. YUEN Siu Hong Johnny - Dr. ZHOU Keary Rui - Professor LAM Tai Ning - Professor YOU Hoi Sze Joyce,2026-08-15T01-53-13+08-00-full-term-1,
2420,7340,5,PRA,-P01,We,01:30PM,05:15PM,We 01:30PM - 05:15PM,TBA,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Dr. Julia MACEDO ROSA - Dr. LEE Chui Ping - Dr. SEE Christopher Yew Hong - Dr. TAI Bik Wai - Dr. YUEN Siu Hong Johnny - Dr. ZHOU Keary Rui - Professor LAM Tai Ning - Professor YOU Hoi Sze Joyce,2026-08-15T01-53-13+08-00-full-term-1,
2420,7340,6,TUT,-T01,We,01:30PM,05:15PM,We 01:30PM - 05:15PM,TBA,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Dr. Julia MACEDO ROSA - Dr. LEE Chui Ping - Dr. SEE Christopher Yew Hong - Dr. TAI Bik Wai - Dr. YUEN Siu Hong Johnny - Dr. ZHOU Keary Rui - Professor LAM Tai Ning - Professor YOU Hoi Sze Joyce,2026-08-15T01-53-13+08-00-full-term-1,
2420,9199,1,LEC,-,Tu,01:30PM,04:15PM,Tu 01:30PM - 04:15PM,ERB_404,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Dr. SHI Yufei - Dr. Shivani Salil SHINDE - Dr. TAI Bik Wai - Dr. YUEN Siu Hong Johnny - Dr. ZHOU Keary Rui - Professor YOU Hoi Sze Joyce,2026-08-15T01-53-13+08-00-full-term-1,
2420,9199,2,LEC,-,Th,09:30AM,12:15PM,Th 09:30AM - 12:15PM,ELB_303,,"9/10, 9/17, 9/24",- Dr. SHI Yufei - Dr. Shivani Salil SHINDE - Dr. TAI Bik Wai - Dr. YUEN Siu Hong Johnny - Dr. ZHOU Keary Rui - Professor YOU Hoi Sze Joyce,2026-08-15T01-53-13+08-00-full-term-1,
2420,9199,3,LEC,-,Th,09:30AM,12:15PM,Th 09:30AM - 12:15PM,ELB_303,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Dr. SHI Yufei - Dr. Shivani Salil SHINDE - Dr. TAI Bik Wai - Dr. YUEN Siu Hong Johnny - Dr. ZHOU Keary Rui - Professor YOU Hoi Sze Joyce,2026-08-15T01-53-13+08-00-full-term-1,
2420,9199,4,TUT,-T01,Th,09:30AM,12:15PM,Th 09:30AM - 12:15PM,TBA,,"9/10, 9/17, 9/24",- Dr. SHI Yufei - Dr. Shivani Salil SHINDE - Dr. TAI Bik Wai - Dr. YUEN Siu Hong Johnny - Dr. ZHOU Keary Rui - Professor YOU Hoi Sze Joyce,2026-08-15T01-53-13+08-00-full-term-1,
2420,9199,5,TUT,-T01,Th,09:30AM,12:15PM,Th 09:30AM - 12:15PM,TBA,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Dr. SHI Yufei - Dr. Shivani Salil SHINDE - Dr. TAI Bik Wai - Dr. YUEN Siu Hong Johnny - Dr. ZHOU Keary Rui - Professor YOU Hoi Sze Joyce,2026-08-15T01-53-13+08-00-full-term-1,
2420,7315,1,LEC,-,Tu,10:30AM,12:15PM,Tu 10:30AM - 12:15PM,MMW_710,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Dr. ZHOU Keary Rui - Ms. NG Yuen Tung - Professor CHEUNG Yin Ting - Professor ZUO Zhong,2026-08-15T01-53-13+08-00-full-term-1,
2420,7315,2,FLD,-F01,Th,01:30PM,04:15PM,Th 01:30PM - 04:15PM,NRR,,"9/10, 9/17, 9/24",- Dr. ZHOU Keary Rui - Ms. NG Yuen Tung - Professor CHEUNG Yin Ting - Professor ZUO Zhong,2026-08-15T01-53-13+08-00-full-term-1,
2420,7315,3,FLD,-F01,Th,01:30PM,04:15PM,Th 01:30PM - 04:15PM,NRR,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Dr. ZHOU Keary Rui - Ms. NG Yuen Tung - Professor CHEUNG Yin Ting - Professor ZUO Zhong,2026-08-15T01-53-13+08-00-full-term-1,
2420,7315,4,TUT,-T01,Th,01:30PM,04:15PM,Th 01:30PM - 04:15PM,WMY_403,,"9/10, 9/17, 9/24",- Dr. ZHOU Keary Rui - Ms. NG Yuen Tung - Professor CHEUNG Yin Ting - Professor ZUO Zhong,2026-08-15T01-53-13+08-00-full-term-1,
2420,7315,5,TUT,-T01,Th,01:30PM,04:15PM,Th 01:30PM - 04:15PM,WMY_403,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Dr. ZHOU Keary Rui - Ms. NG Yuen Tung - Professor CHEUNG Yin Ting - Professor ZUO Zhong,2026-08-15T01-53-13+08-00-full-term-1,
2420,8779,1,PRJ,-J01,We,09:30AM,12:15PM,We 09:30AM - 12:15PM,NRR,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Professor CHEUNG Yin Ting - Professor LAM Tai Ning - Professor NG Wai Lung - Professor TO Kin Wah,2026-08-15T01-53-13+08-00-full-term-1,
2420,8884,1,LEC,-,Fr,09:30AM,11:15AM,Fr 09:30AM - 11:15AM,HCF,,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",- Dr. HON Suet,2026-08-15T00-47-47+08-00,
2420,8947,1,LEC,A,Tu,08:30AM,10:15AM,Tu 08:30AM - 10:15AM,SP,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Mr. LAM Ho Fung,2026-08-15T00-47-47+08-00,
2420,8947,2,LEC,A,Th,08:30AM,10:15AM,Th 08:30AM - 10:15AM,SP,,"9/10, 9/17, 9/24",- Mr. LAM Ho Fung,2026-08-15T00-47-47+08-00,
2420,8947,3,LEC,A,Th,08:30AM,10:15AM,Th 08:30AM - 10:15AM,SP,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Mr. LAM Ho Fung,2026-08-15T00-47-47+08-00,
2420,8782,1,LEC,B,Mo,02:30PM,04:15PM,Mo 02:30PM - 04:15PM,SP,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Dr. HO Sze Tak Robin,2026-08-15T00-47-47+08-00,
2420,8782,2,LEC,B,Mo,02:30PM,04:15PM,Mo 02:30PM - 04:15PM,SP,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Dr. HO Sze Tak Robin,2026-08-15T00-47-47+08-00,
2420,8782,3,LEC,B,Th,01:30PM,03:15PM,Th 01:30PM - 03:15PM,SP,,"9/10, 9/17, 9/24",- Dr. HO Sze Tak Robin,2026-08-15T00-47-47+08-00,
2420,8782,4,LEC,B,Th,01:30PM,03:15PM,Th 01:30PM - 03:15PM,SP,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Dr. HO Sze Tak Robin,2026-08-15T00-47-47+08-00,
2420,8783,1,LEC,C,Mo,08:30AM,10:15AM,Mo 08:30AM - 10:15AM,SP,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Mr. TAM Chi Kin,2026-08-15T00-47-47+08-00,
2420,8783,2,LEC,C,Mo,08:30AM,10:15AM,Mo 08:30AM - 10:15AM,SP,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Mr. TAM Chi Kin,2026-08-15T00-47-47+08-00,
2420,8783,3,LEC,C,We,08:30AM,10:15AM,We 08:30AM - 10:15AM,SP,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Mr. TAM Chi Kin,2026-08-15T00-47-47+08-00,
2420,8784,1,LEC,D,We,09:30AM,11:15AM,We 09:30AM - 11:15AM,SP,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Mr. TAM Chi Kin,2026-08-15T00-47-47+08-00,
2420,8784,2,LEC,D,Fr,09:30AM,11:15AM,Fr 09:30AM - 11:15AM,SP,,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",- Mr. TAM Chi Kin,2026-08-15T00-47-47+08-00,
2420,9177,1,LEC,E,Tu,01:30PM,03:15PM,Tu 01:30PM - 03:15PM,SP,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Mr. HUI Ka Kit,2026-08-15T00-47-47+08-00,
2420,9177,2,LEC,E,Fr,08:30AM,10:15AM,Fr 08:30AM - 10:15AM,SP,,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",- Mr. HUI Ka Kit,2026-08-15T00-47-47+08-00,
2420,9179,1,LEC,A,Mo,08:30AM,10:15AM,Mo 08:30AM - 10:15AM,SP,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Dr. HON Suet,2026-08-15T00-47-47+08-00,
2420,9179,2,LEC,A,Mo,08:30AM,10:15AM,Mo 08:30AM - 10:15AM,SP,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Dr. HON Suet,2026-08-15T00-47-47+08-00,
2420,9179,3,LEC,A,We,08:30AM,10:15AM,We 08:30AM - 10:15AM,SP,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Dr. HON Suet,2026-08-15T00-47-47+08-00,
2420,8785,1,LEC,B,Tu,02:30PM,04:15PM,Tu 02:30PM - 04:15PM,SP,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Ms. CHEUNG Ka Yee Crystal,2026-08-15T00-47-47+08-00,
2420,8785,2,LEC,B,Fr,08:30AM,10:15AM,Fr 08:30AM - 10:15AM,SP,,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",- Ms. CHEUNG Ka Yee Crystal,2026-08-15T00-47-47+08-00,
2420,9180,1,LEC,C,Tu,08:30AM,10:15AM,Tu 08:30AM - 10:15AM,SP,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Mr. WU Tat Cheung Clement,2026-08-15T00-47-47+08-00,
2420,9180,2,LEC,C,Th,08:30AM,10:15AM,Th 08:30AM - 10:15AM,SP,,"9/10, 9/17, 9/24",- Mr. WU Tat Cheung Clement,2026-08-15T00-47-47+08-00,
2420,9180,3,LEC,C,Th,08:30AM,10:15AM,Th 08:30AM - 10:15AM,SP,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Mr. WU Tat Cheung Clement,2026-08-15T00-47-47+08-00,
2420,9178,1,LEC,D,Tu,09:30AM,11:15AM,Tu 09:30AM - 11:15AM,SP,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Mr. WU Tat Cheung Clement,2026-08-15T00-47-47+08-00,
2420,9178,2,LEC,D,Th,02:30PM,04:15PM,Th 02:30PM - 04:15PM,SP,,"9/10, 9/17, 9/24",- Mr. WU Tat Cheung Clement,2026-08-15T00-47-47+08-00,
2420,9178,3,LEC,D,Th,02:30PM,04:15PM,Th 02:30PM - 04:15PM,SP,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Mr. WU Tat Cheung Clement,2026-08-15T00-47-47+08-00,
2420,8822,1,LEC,A,Mo,09:30AM,11:15AM,Mo 09:30AM - 11:15AM,HCF,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Dr. LIU Xuan,2026-08-15T00-47-47+08-00,
2420,8822,2,LEC,A,Mo,09:30AM,11:15AM,Mo 09:30AM - 11:15AM,HCF,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Dr. LIU Xuan,2026-08-15T00-47-47+08-00,
2420,9181,1,LEC,B,Th,09:30AM,11:15AM,Th 09:30AM - 11:15AM,HCF,,"9/10, 9/17, 9/24",- Dr. LIU Xuan,2026-08-15T00-47-47+08-00,
2420,9181,2,LEC,B,Th,09:30AM,11:15AM,Th 09:30AM - 11:15AM,HCF,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Dr. LIU Xuan,2026-08-15T00-47-47+08-00,
2420,9176,1,LEC,C,Fr,08:30AM,10:15AM,Fr 08:30AM - 10:15AM,HCF,,"9/11, 9/18, 9/25, 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20, 11/27, 12/4",- Mr. CHEUNG Yuk Kit,2026-08-15T00-47-47+08-00,
2420,8775,1,LEC,D,We,12:30PM,02:15PM,We 12:30PM - 02:15PM,HCF,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Mr. CHEUNG Yuk Kit,2026-08-15T00-47-47+08-00,
2420,9188,1,LEC,A,Tu,09:30AM,11:15AM,Tu 09:30AM - 11:15AM,HCF,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Mr. CHEUNG Tsz Fai,2026-08-15T00-47-47+08-00,
2420,8837,1,LEC,B,Th,02:30PM,04:15PM,Th 02:30PM - 04:15PM,HCF,,"9/10, 9/17, 9/24",- Mr. CHEUNG Tsz Fai,2026-08-15T00-47-47+08-00,
2420,8837,2,LEC,B,Th,02:30PM,04:15PM,Th 02:30PM - 04:15PM,HCF,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Mr. CHEUNG Tsz Fai,2026-08-15T00-47-47+08-00,
2420,9187,1,LEC,C,Tu,02:30PM,04:15PM,Tu 02:30PM - 04:15PM,HCF,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Mr. HO Wai Keung,2026-08-15T00-47-47+08-00,
2420,8823,1,LEC,D,Mo,12:30PM,02:15PM,Mo 12:30PM - 02:15PM,HCF,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Dr. HO Sze Tak Robin,2026-08-15T00-47-47+08-00,
2420,8823,2,LEC,D,Mo,12:30PM,02:15PM,Mo 12:30PM - 02:15PM,HCF,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Dr. HO Sze Tak Robin,2026-08-15T00-47-47+08-00,
2420,8807,1,LEC,E,We,09:30AM,11:15AM,We 09:30AM - 11:15AM,HCF,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Dr. HO Sze Tak Robin,2026-08-15T00-47-47+08-00,
2420,9189,1,LEC,G,Mo,09:30AM,11:15AM,Mo 09:30AM - 11:15AM,HCF,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Mr. CHAU Wai Po,2026-08-15T00-47-47+08-00,
2420,9189,2,LEC,G,Mo,09:30AM,11:15AM,Mo 09:30AM - 11:15AM,HCF,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Mr. CHAU Wai Po,2026-08-15T00-47-47+08-00,
2420,9193,1,LEC,H,We,02:30PM,04:15PM,We 02:30PM - 04:15PM,HCF,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Mr. CHAU Wai Po,2026-08-15T00-47-47+08-00,
2420,8796,1,LEC,A,Tu,12:30PM,02:15PM,Tu 12:30PM - 02:15PM,NAG,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Mr. CHEUNG Wai Kit,2026-08-15T00-47-47+08-00,
2420,9008,1,LEC,B,Th,12:30PM,02:15PM,Th 12:30PM - 02:15PM,NAG,,"9/10, 9/17, 9/24",- Mr. CHEUNG Wai Kit,2026-08-15T00-47-47+08-00,
2420,9008,2,LEC,B,Th,12:30PM,02:15PM,Th 12:30PM - 02:15PM,NAG,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Mr. CHEUNG Wai Kit,2026-08-15T00-47-47+08-00,
2420,8798,1,LEC,C,Tu,02:30PM,04:15PM,Tu 02:30PM - 04:15PM,NAG,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Mr. WONG On Tung,2026-08-15T00-47-47+08-00,
2420,8797,1,LEC,D,Th,02:30PM,04:15PM,Th 02:30PM - 04:15PM,NAG,,"9/10, 9/17, 9/24",- Mr. WONG On Tung,2026-08-15T00-47-47+08-00,
2420,8797,2,LEC,D,Th,02:30PM,04:15PM,Th 02:30PM - 04:15PM,NAG,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Mr. WONG On Tung,2026-08-15T00-47-47+08-00,
2420,9007,1,LEC,E,Th,10:30AM,12:15PM,Th 10:30AM - 12:15PM,NAG,,"9/10, 9/17, 9/24",- Dr. HO Sze Tak Robin,2026-08-15T00-47-47+08-00,
2420,9007,2,LEC,E,Th,10:30AM,12:15PM,Th 10:30AM - 12:15PM,NAG,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Dr. HO Sze Tak Robin,2026-08-15T00-47-47+08-00,
2420,8938,1,LEC,F,Mo,08:30AM,10:15AM,Mo 08:30AM - 10:15AM,NAG,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Mr. AU YEUNG Ka Hym Calvin,2026-08-15T00-47-47+08-00,
2420,8938,2,LEC,F,Mo,08:30AM,10:15AM,Mo 08:30AM - 10:15AM,NAG,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Mr. AU YEUNG Ka Hym Calvin,2026-08-15T00-47-47+08-00,
2420,8795,1,LEC,G,Tu,08:30AM,10:15AM,Tu 08:30AM - 10:15AM,NAG,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Mr. HUI Ka Kit,2026-08-15T00-47-47+08-00,
2420,8787,1,LEC,H,We,02:30PM,04:15PM,We 02:30PM - 04:15PM,NAG,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Mr. HUI Ka Kit,2026-08-15T00-47-47+08-00,
2420,10116,1,LEC,J,Mo,12:30PM,02:15PM,Mo 12:30PM - 02:15PM,NAG,,"9/7, 9/14, 9/21, 9/28, 10/5, 10/12",- Mr. CHEUNG Tsz Fai,2026-08-15T00-47-47+08-00,
2420,10116,2,LEC,J,Mo,12:30PM,02:15PM,Mo 12:30PM - 02:15PM,NAG,,"10/26, 11/2, 11/9, 11/16, 11/23, 11/30",- Mr. CHEUNG Tsz Fai,2026-08-15T00-47-47+08-00,
2420,8939,1,LEC,A,Tu,10:30AM,12:15PM,Tu 10:30AM - 12:15PM,NAG,,"9/8, 9/15, 9/22, 9/29, 10/6, 10/13, 10/20, 10/27, 11/3, 11/10, 11/17, 11/24, 12/1",- Ms. CHEUNG Ka Yee Crystal,2026-08-15T00-47-47+08-00,
2420,8806,1,LEC,B,We,10:30AM,12:15PM,We 10:30AM - 12:15PM,NAG,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Ms. CHEUNG Ka Yee Crystal,2026-08-15T00-47-47+08-00,
2420,8904,1,LEC,C,Th,08:30AM,10:15AM,Th 08:30AM - 10:15AM,NAG,,"9/10, 9/17, 9/24",- Ms. CHEUNG Ka Yee Crystal,2026-08-15T00-47-47+08-00,
2420,8904,2,LEC,C,Th,08:30AM,10:15AM,Th 08:30AM - 10:15AM,NAG,,"10/8, 10/15, 10/22, 10/29, 11/5, 11/12, 11/19, 11/26, 12/3",- Ms. CHEUNG Ka Yee Crystal,2026-08-15T00-47-47+08-00,
2420,8819,1,LEC,D,We,08:30AM,10:15AM,We 08:30AM - 10:15AM,NAG,,"9/9, 9/16, 9/23, 9/30, 10/7, 10/14, 10/21, 10/28, 11/4, 11/11, 11/18, 11/25, 12/2",- Mr. CHENG Yuk Chuen,2026-08-15T00-47-47+08-00,
